csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
1045.1448246048199	943.3354614799592	838.2859601654777	0.828654	8.539412	0.031721009999999994	-0.0423468496	0.0708149319	0.0314850094	0.09122383279999999	-0.0675296244	0.053759725	-0.0336688085	0.0902314493	0.10614416550000001	-0.038912229300000004	0.0985420657	0.12481888449999999	0.1238168934	0.1099236566	0.08791132980000001	0.00308171	0.00743306	-0.0137112	-0.000269136	0.000273942	-0.000443634
1044.6755082999657	942.5357017001667	838.1796705286847	0.929635	9.580031000000002	0.1394906	-0.0438810041	0.06339129660000001	0.049916295	0.0781028471	-0.0554836932	0.1518624107	-0.0158924589	0.08725009730000001	0.1785957004	-0.051771234699999995	-0.030347865699999997	0.0537892018	0.1228764955	0.10631474	0.0803451581	-0.016026	0.0234993	-0.0325222	-0.000133623	-0.000655569	0.000201455
1044.5672864201917	942.8292962473108	838.1344084549713	1.087691	11.208829	0.14468267	-0.0577463097	0.0651356755	0.10124330869999999	0.1233471297	-0.0946895951	0.0786518149	-0.028499701800000003	0.1160942667	0.0811180227	-0.1198505415	0.029713678900000002	0.06263112030000001	0.1218532703	0.1024192176	0.07229178160000001	-0.0160734	-0.00282526	0.00189431	-0.000123405	0.000262221	-0.000548421
1045.9276886728223	942.680347069792	838.8700140490591	0.941058	9.697755	0.103558745	-0.0628168164	0.061805843799999996	0.06966078490000001	0.1628805791	-0.0861060247	0.061952989800000004	-0.0569076942	0.1050610773	0.1441035256	-0.1476851377	0.0814160756	0.030082690800000002	0.1207479075	0.0982475912	0.063800035	-0.016039	0.0203054	-0.0167227	0.0	-0.000202479	9.90075e-05
1044.2046544164912	943.0235289687487	837.9268191248166	0.9778460000000002	10.076861	0.03808122	-0.0391871862	0.0956229906	0.0537272524	0.0715098962	-0.0403622698	0.0568997438	-0.0903939827	0.1062021823	0.07630281559999999	-0.0693077652	0.0287500439	-0.047749888399999996	0.1195611523	0.0938111066	0.054921411399999995	-0.0326346	0.0234812	-0.0167176	0.0	-0.000440815	-2.87509e-05
1044.2105681804132	942.2175941602395	838.0490236504806	0.961901	9.912539	0.128564045	-0.0665603276	0.0790588672	0.0439495859	0.1022241041	0.0144013683	-0.007312484100000001	-0.0096698229	0.1303296303	0.0206410328	-0.1659931545	0.0293234856	-0.0227477473	0.11829380460000001	0.08912172380000001	0.04570975	-0.00139583	0.00684512	-0.00761551	-0.000197643	0.000603879	-0.000218156
1044.8347659623864	943.7722044200707	838.0669328093013	0.97271	10.023935	0.05110458	-0.0910828762	-0.002283555	-0.0003804727	0.025912404700000002	-0.0020214636	0.0919683169	0.033677375	0.13753088460000001	0.0097523763	-0.11028202990000001	0.1477076477	-0.047227346100000005	0.1169467186	0.0841920847	0.0362209093	0.0166466	0.016927399999999995	-0.00742064	-0.000432713	0.000547285	-0.000382192
1044.4499573439782	942.1120573058168	837.6933555080025	0.931072	9.594844	0.03375917999999999	-0.10724609859999999	-0.0367679025	-0.0487663303	-0.0028775452	0.0050548552000000005	-0.0383750156	0.0847756373	0.1190686682	-0.0664399728	-0.017944021799999998	0.0650011694	-0.11577109619999999	0.1155208024	0.07903547849999999	0.0265124287	0.00954474	0.00867789	-0.00578073	-0.000432713	0.000603879	-0.000660956
1042.8445478520566	942.644045385824	836.9396469625948	0.89934	9.267843	0.04511419	-0.10624187140000001	0.0029957277000000004	-0.0587559981	-0.0933865191	0.0721397634	-0.11179410699999999	0.062257249800000004	0.0446223843	-0.12007882859999999	0.047922859400000004	-0.021649154700000003	0.013983785700000001	0.1140170172	0.0736658067	0.0166431794	0.0166502	0.0169353	0.00462469	-0.000315244	0.00051571	-0.000479676
1044.4726070597997	944.3193493887449	838.1070051711033	0.990328	10.205487	0.008699769999999999	-0.1218411858	-0.040550519	-0.10425171779999999	0.0169954309	-0.06909852009999999	-0.12676785529999998	0.0285973913	0.1018970456	-0.0074795686	0.0776270595	-0.017053001499999998	0.08670670679999999	0.1124363766	0.0680975449	0.0066730076	0.016652	0.0169346	0.00462766	-0.000229527	0.000603879	-0.000479676
1047.690581697988	943.422286126151	839.0316438232454	1.0738	11.065683000000002	0.06814181	-0.0910328898	-0.0134664713	-0.18379738280000002	-0.0618744154	-0.1819230584	-0.0105970897	-0.0135283602	0.12359615130000001	-0.016410001299999998	0.159506721	0.0730216195	0.0277312437	0.1107799461	0.0623457042	-0.0033376287	0.00384046	-0.00241212	0.00463601	-0.000116412	0.000202132	-0.000275034
1045.7727480580645	942.8597971467275	838.0600518950058	1.241226	12.791035	0.12280796	0.08811903730000001	-0.045125669699999996	-0.1621224007	0.010493850400000001	0.0030667946	0.19529187050000002	-0.058093791799999996	-0.0012594108	-0.0881813494	0.0548609151	0.0530671146	-0.0019192863	0.10904884220000001	0.0564257904	-0.0133280259	0.039157	-0.00697413	-0.0100634	-0.000244379	0.000841514	-0.000872285
1043.3018592161495	943.3801836576313	837.6519701379888	1.009336	10.401363000000002	0.140160987	0.12204660369999999	0.0308897031	-0.013919851399999999	0.0544330947	0.0338649617	-0.0249581525	-0.118999991	-0.0394561544	-0.0994306446	0.0229028225	0.0654908337	-0.0556861861	0.1072442319	0.0503537627	-0.023237603399999997	0.00644419	-0.00419595	-0.00602528	3.86854e-06	-0.000161698	-0.000111107
1044.38076630609	942.5720033841346	837.6448049377797	0.870132	8.966853	0.07909376700000001	0.1410162634	0.0323069815	0.0302994423	0.0658613789	-0.0071485402	-0.0366452039	-0.144001581	-0.039579634700000005	-0.0198957762	-0.0171406892	0.0361907838	-0.06590582980000001	0.10536733150000001	0.0441459902	-0.0330062704	0.00645847	-0.00300806	-0.0133488	-0.000438291	0.000622565	-0.000296046
1045.495155979563	942.7651133730783	837.8639646192311	0.914148	9.420441	0.033124305	0.13369033859999999	0.0184110392	0.0348448327	0.0034394871000000002	-0.0120377678	0.0723141396	-0.12042641789999999	-0.060844042599999995	-0.0380342563	-0.0107415768	0.101515731	-0.042958883899999994	0.1034194061	0.0378192079	-0.042574790700000004	0.0134457	-0.000640005	-0.00328733	-0.000236311	0.000694736	-0.000296046
1044.4040073983037	941.4616209477076	837.7116548129562	1.163994	11.99514	0.165072725	0.12126075480000001	0.0391211432	0.0513948412	-0.0264071825	0.0774469949	0.1645404194	-0.1701448094	-0.0291008007	-0.0350884703	-0.0789464587	0.0749717175	-0.13625279640000001	0.101401769	0.031390471600000004	-0.0518851418	-0.022212	0.0080753	-0.0133482	0.00024275	-0.000344055	0.000398879
1044.7428660710375	941.9754581857304	837.1666428614553	0.857445	8.836107999999998	0.04383163	0.1326646222	0.058694708899999996	0.0271120421	0.054358083700000004	0.0657610288	0.0023434659	-0.18163551649999998	-0.0256664458	0.019770616799999998	-0.0695113217	0.0376961278	-0.1045273449	0.09931578	0.0248771123	-0.0608808666	-0.0323478	0.017016199999999995	-0.0133396	-3.50566e-05	-0.0001804	0.000452344
1043.1860085809165	942.4286678690852	837.3605104874573	0.940321	9.690161	0.073826575	0.11094343109999999	0.0950438323	0.0240263658	0.0587372972	0.1302415968	-0.0379949361	-0.1025433304	-0.0379756287	-0.0373305651	-0.0866049649	0.0270862135	-0.1004261054	0.0971628453	0.0182966886	-0.069507416	-0.00528298	0.0169937	-0.00570168	-5.85003e-05	-0.000190593	-0.000296046
1045.1222931642772	942.0944678300797	838.3045309506731	0.899587	9.270388	0.06967878500000001	0.0894429317	0.0753723021	-0.0426693451	0.0618619193	0.09959489279999999	0.0153367292	-0.0992541226	0.023999754900000003	-0.0659613538	-0.0577734201	-0.014692346399999999	-0.1167978351	0.09494441599999999	0.0116669403	-0.0777124796	0.0259825	0.0170054	-0.0133195	5.89332e-05	9.84732e-05	-0.000505222
1045.1859252640784	941.1365898907353	837.2138787160434	0.880244	9.071053	0.07568089	0.0843069804	0.0546487008	-0.08917070619999999	0.0821469194	0.1642777819	0.0177960906	-0.077107518	0.018071653700000002	-0.13621350699999998	-0.06608030179999999	-0.0204592747	-0.19387033609999998	0.09266198769999999	0.0050057399	-0.0854463025	0.0259889	-0.00250782	-0.00206328	-0.000236311	0.000336938	-0.000869614
1043.4459185052906	941.7411813386784	837.0148273541107	1.155384	11.906413	0.048955797	-0.0831717438	0.1013031597	0.0189857297	-0.1498339862	0.0608236044	-0.0692459747	0.052744405	0.034543755499999995	-0.1816125316	-0.0417936072	0.009618159	-0.022008608500000002	0.09031709869999999	-0.001668955	-0.09266198769999999	0.0132799	0.0170017	0.000313447	-0.000236311	0.000624149	-0.000869614
1041.9955087657665	941.6350831180088	836.5357885161261	0.9392140000000002	9.678749	0.018627877	-0.1008577182	0.0833052633	-0.0417063743	-0.12914543960000002	0.061977557999999995	-0.0616894175	0.0690909675	0.0583153289	-0.1435146165	0.0507523179	-0.07603391429999999	0.0917302111	0.08791132980000001	-0.008339150699999999	-0.09931578	0.00475723	0.0170017	0.00031094	-0.000236311	0.000422095	-0.000869614
1041.727792673015	941.9428989434086	837.1181554658801	0.927294	9.555916	0.05104324	-0.10762396869999999	0.0871527491	-0.036491688	-0.2191388435	0.0814927866	-0.09695031800000001	0.053858025700000006	0.0558498992	-0.1774260773	0.048868105999999994	-0.0802413729	0.0680194219	0.0854463025	-0.0149868655	-0.10536733150000001	0.0154379	0.0067376	0.00304276	-0.000236311	0.000165338	-0.000579038
1043.2926928820702	942.7980468595649	838.1989567240757	1.003087	10.33697	0.05188569	-0.10825595240000001	0.0327595181	-0.1284149785	-0.1598145758	-0.038853459900000005	0.033439872999999995	0.0490184651	0.0977824421	-0.1217765824	0.1961966551	-0.0223170222	0.11154679460000001	0.08292367839999999	-0.021594178399999997	-0.1107799461	0.0401665	0.00170131	-0.00454924	-0.000236311	0.000165338	-0.000869614
1046.400730648948	943.0291426312178	839.6944474659198	1.045044	10.769341	0.040340664	-0.1024834455	0.029326380699999998	-0.2230107089	-0.0800251067	-0.2041610854	-0.0844429071	-9.42636e-05	0.09380800630000001	-0.0574119362	0.2270947382	-0.0054235067000000005	0.0929290407	0.0803451581	-0.0281432772	-0.1155208024	0.0479561	-0.00796247	0.000322744	-0.000236311	0.000525643	-0.000869613
1048.5795386907519	943.1208324515496	839.5931605782298	1.198644	12.352215	0.064770564	0.0629211892	-0.044975508600000005	-0.2806622919	-0.0065387863	-0.0811670212	0.0998352292	-0.06515509280000001	0.014187466200000002	0.0011724075999999999	0.2770280899	-0.028162177400000002	0.0933460582	0.0777124796	-0.0346165067	-0.1195611523	0.0144948	-0.0051947	-0.0109954	-0.000236311	0.000530288	-0.000529791
1047.3294872729073	942.4868628366836	838.7864544796507	1.192585	12.289777	0.151732985	0.10574205800000001	0.0099529942	-0.1093942084	0.0091540151	-0.08085588839999999	-0.0054199899	-0.11379014929999999	-0.0139083925	-0.03355625	0.1090127057	0.0739350555	0.0506399265	0.0750274174	-0.040996416200000003	-0.1228764955	-0.0118246	0.0169851	0.000303085	0.000266698	-0.000430408	-0.00015479
1045.460028221866	943.2480754675205	838.6344759134189	0.906845	9.345183	0.057916278	0.1036671426	0.0435702725	-0.031473769900000004	0.0106062313	-0.04800266809999999	0.035788112000000004	-0.1106342555	0.0199312632	0.0476450842	0.0781579991	-0.0966383774	0.0262451148	0.07229178160000001	-0.047265806699999996	-0.125446728	0.0183707	0.0170324	0.000284057	0.000177109	-0.000379426	-0.000567312
1046.1049833152058	942.0699548372972	839.2099056039217	0.986968	10.170861	0.111364107	0.0894732797	0.0833234491	-0.08459810529999999	0.0125423393	0.045613077099999996	0.009734233299999999	-0.116003052	-0.005406164000000001	0.006666419399999999	0.112308095	-0.0209153036	-0.037687148999999996	0.069507416	-0.0534077769	-0.1272562643	-0.0116695	0.0169931	-0.017887799999999995	0.000480864	-0.000585272	0.000185342
1046.4271060360402	942.2376162230468	838.8862063941517	0.95344	9.825346	0.057664355	0.096649736	0.0698196775	-0.09846058699999999	0.020185584	0.0190224511	0.0039018946	-0.12911483470000001	0.0136255356	-0.0110120582	0.0753544549	0.0014330179	-0.0205909476	0.0666761977	-0.0594057691	-0.1282941315	-0.0207949	-0.00292546	-0.0178332	0.000229566	-0.000430408	2.01881e-05
1046.4149236823607	942.688767563496	838.111024444615	0.880704	9.075795	0.047915235	0.1042021537	0.0743969973	-0.034433447	0.015965548200000002	0.0260251373	0.028335306	-0.1277447635	0.0102810096	0.059715489299999994	0.09764940720000001	-0.007951680400000001	-0.0173778012	0.063800035	-0.0652436139	-0.1285540361	0.0103018	-0.0015062299999999997	-0.0178167	0.00025917	-0.000369231	-0.000196687
1045.375106571945	942.1049466666893	838.5286242306001	0.965237	9.946918	0.0461154	0.0822083454	0.1001828266	-0.0532102615	0.0371780636	0.08429410279999999	0.058014828600000005	-0.10514829029999999	0.0034687444	-0.006139068399999999	-0.044600698	-0.057986363	-0.0482221966	0.0608808666	-0.0709055735	-0.1280344021	0.0102899	-0.00426432	0.00622976	0.00025917	-0.00016972999999999996	-0.000383165
1045.908528077715	941.8665531338263	838.8680855148912	0.974416	10.04151	0.049616409	0.10031770300000001	0.0847792281	-0.12579745720000002	0.0522586707	0.08586238300000001	0.0270003227	-0.1447502511	0.027047294	0.0207654549	-0.0072069661	-0.038956219900000005	-0.0804984588	0.0579206603	-0.0763763841	-0.1267383804	-0.00197725	0.00549089	0.000993511	0.00025917	-0.000430408	-0.000196687
1044.0649121750128	941.1916037829344	837.5217373098386	1.063104	10.955456	0.042800771	0.127172609	0.045270804299999995	-0.0390739445	-0.0594738455	-0.0177092785	-0.0422552444	-0.1267684978	-0.07327661790000001	-0.0199848014	-0.0286533642	-0.0477987488	-0.0422760212	0.054921411399999995	-0.0816412976	-0.1246738301	-0.0144172	0.0170391	-0.0178191	0.00025917	-0.000430408	-0.000196687
1045.4952151172024	941.9859370223401	838.8350400520428	0.984336	10.143738	0.08606987	0.10392469300000001	0.0021645914999999997	0.01776112	-0.0198755667	-0.0070544297999999995	-0.049989962400000004	-0.09926935699999999	-0.0650604383	-0.0307931417	-0.0018796372	0.0249837906	-0.0182202908	0.0518851418	-0.0866861205	-0.1218532703	-0.0235513	0.00311967	-0.00145511	0.00025917	-0.000170854	-0.00087018
1049.1605068584552	943.6938002675827	839.8489333826834	1.064839	10.973334	0.09889793000000002	0.0662100608	-0.10068948050000001	-0.0816850563	-0.0067174577	-0.1468171284	-0.1430599428	-0.0092490114	-0.047702931100000005	0.10631647570000001	0.132815309	0.1553178876	-0.0442339645	0.0488138979	-0.091497253	-0.11829380460000001	-0.00888239	0.00903375	-0.0112632	-0.000144429	-0.000430408	-0.000163196
1047.5902251242308	941.7048796547103	837.1680950246338	1.31678	13.56963	0.05363785	-0.02099698	-0.15730633619999998	0.0323580236	-0.035422373300000004	0.09261113	-0.0744132577	0.09446723539999999	-0.0809196807	0.0728896923	0.0073633452	0.09584461650000001	-0.328149417	0.04570975	-0.096061725	-0.1140170172	0.00766381	0.017020299999999995	-0.0178083	-0.000144429	-0.000430408	-0.000614396
1043.05750249089	941.5776366387396	835.6837187521713	1.090261	11.23531	0.0340733695	-0.048259119100000004	-0.13966794710000002	0.1443433304	-0.1577272798	0.0403545015	-0.0879383629	0.1762643378	-0.1331831517	-0.056739480999999994	0.0083848747	-0.1275222217	-0.0088387267	0.042574790700000004	-0.1003672316	-0.10904884220000001	0.0350049	0.0170258	-0.017813599999999995	-9.99941e-06	-0.000430408	-0.000614396
1044.6941957939591	942.1882159933168	837.5584187297569	1.064849	10.973437	0.12401263550000002	-0.042224032800000005	-0.1530781975	0.058009553600000006	-0.0480079188	-0.0755073292	-0.1307387763	0.1425542863	-0.0938432018	0.0530250296	-0.04561331230000001	0.0486410001	0.0237871981	0.0394111329	-0.10440216599999999	-0.1034194061	0.000123635	0.0169819	-0.0159662	0.000482744	-0.000793918	0.000274152
1046.8403007212746	942.2396745659523	838.5809029587296	0.993589	10.239088	0.09919013499999997	-0.0189187103	-0.1632711363	0.048564243300000004	0.0166450976	-0.1521492234	-0.039566009900000004	0.07596548610000001	-0.0660267643	0.09295917779999999	-0.10007414640000001	0.11100878900000001	-0.0163227282	0.0362209093	-0.1081556505	-0.0971628453	-0.0430892	0.0169855	-0.0084437	0.00069701	-0.0010217300000000002	0.0008010979999999998
1045.5357244000681	942.1101860849938	837.5009827307515	1.086203	11.193498000000002	0.14021649000000003	-0.0318777072	-0.08971000550000001	0.1232291692	0.1193414418	-0.0034078563	-0.1006247136	0.1090787193	-0.07764609509999999	0.059598199299999995	-0.156638326	0.052566309500000005	-0.0374585073	0.0330062704	-0.1116175665	-0.09031709869999999	-0.0232355	0.00148301	-0.0150557	0.000349744	-0.000306071	-0.00010094300000000003
1043.7083122105128	941.7415555828434	837.0055253141397	1.023289	10.545158	0.07088462000000001	-0.044863886799999995	-0.048673750700000004	0.24682091609999998	-0.0196546429	0.0653735907	-0.0041466287	0.14727937119999998	-0.0981494941	0.026674822200000003	-0.2355409668	-0.0474309687	0.07752898849999999	0.029769382900000002	-0.1147785813	-0.08292367839999999	0.0124667	0.00246701	-0.00604678	0.000274538	-0.000162041	-0.000385497
1043.7705250069728	941.3431726696052	837.2425796413171	1.034723	10.662985	0.05530114000000001	-0.053601158899999994	-0.022939033900000003	0.2255032624	0.0518543113	0.0159685804	0.1202663192	0.1021634761	-0.0161547756	0.050373367800000006	-0.1685528387	-0.048780869299999995	-0.07413154549999999	0.0265124287	-0.1176301734	-0.0750274174	0.0124448	-0.00565378	-0.0149557	0.000343113	4.56206e-05	-0.000874251
1043.750477347277	942.1541597743367	837.3506928057698	0.99385	10.241786	0.10737027999999998	-0.083372141	-0.006090563199999999	0.19358949600000003	0.1274811045	0.0524644487	-0.057279443	0.1089058309	0.0131287266	0.07229562910000001	-0.16317963470000002	-0.061267639900000004	-0.0099741395	0.023237603399999997	-0.1201646552	-0.0666761977	0.0125026	0.016974	-0.0184663	0.000132554	-0.000519663	-2.66116e-05
1044.6695353984042	941.9153919973093	837.7272162652864	0.951422	9.804559	0.02920762	-0.1009157659	-0.0037106303999999996	0.1337167878	0.1530186967	0.0395284516	0.0019376737	0.11612725789999999	0.038377134199999996	0.0776662566	-0.1551307106	-0.0169360471	0.0631414995	0.0199471143	-0.12237519449999999	-0.0579206603	0.012486	0.0111082	-0.0150017	0.000274538	-0.000532471	-0.000269032
1045.1138364818685	941.7965694750422	837.8571878577326	0.985843	10.159273	0.09120539	-0.1048087376	0.0246232992	0.131600939	0.14164169810000002	-0.0013797314	0.1044339735	0.056711656500000006	0.0383722997	0.08472319589999999	-0.1966912829	0.043412342300000004	0.10189896720000001	0.0166431794	-0.1242558318	-0.0488138979	-0.0147511	0.00583081	-0.0212965	0.000402986	-0.00100271	0.000180203
1045.140744107714	942.0961519288203	838.6392959682718	0.995893	10.262833	0.03740189	-0.11375726380000001	0.0412046707	0.10778375289999999	0.14294024660000001	-0.0182391755	0.0890276722	0.0544019484	0.1120770592	0.1015101579	-0.134916596	0.12851841220000002	0.1086258055	0.0133280259	-0.1258014974	-0.0394111329	-0.0147604	0.0169798	-0.0150107	0.000659297	-0.000859865	0.000180203
1043.4967768750207	942.872895692489	836.8539949464197	1.102517	11.361617	0.18305777	-0.1247452525	0.0718559745	0.0500430507	0.0680223443	-0.0541405383	0.0338277486	0.116206104	0.11267144230000001	0.025777666	-0.0071601912	-0.0937391311	0.1387442734	0.010003888399999999	-0.1270080244	-0.029769382900000002	0.0241623	-0.009488870000000003	-0.0312	0.000274538	-0.000150337	-0.000755052
1040.5215031081934	941.0578114940828	835.6179462608461	1.039293	10.710078	0.11791622	-0.1403648854	0.09019518210000001	0.06972136150000001	-0.0184626651	0.0558747688	-0.033396935600000004	0.0953556661	0.0747073533	-0.07650569089999999	-0.0842257429	-0.152229218	0.11334754949999999	0.0066730076	-0.1278721602	-0.0199471143	-0.0240701	0.0169883	-0.0149482	0.000387014	-0.000330081	-0.000508175
1045.583921576033	940.9859566144755	837.9426025421242	1.192315	12.286991	0.04828521	-0.1514334382	-0.060444146100000005	-0.0282892592	0.0379491763	0.0181812268	0.024960113500000002	0.1582323903	0.1091873078	0.0179028301	0.0647302842	0.0014682103	0.021696771099999998	0.0033376287	-0.1283915752	-0.010003888399999999	0.00126101	0.0169929	-0.0149579	0.000154691	-0.000330081	-0.0007346479999999999
1047.252490066642	940.9586367904584	837.7628484738314	0.9827030000000002	10.126915	0.079809935	-0.1325498952	-0.17008340530000002	-0.07621005360000001	0.1137487051	0.060139707699999996	0.08764341869999999	0.1542028278	0.0441628784	0.09523015789999999	0.10532368140000001	0.0362830966	-0.0691316403	0.0	-0.1285648693	-0.0	-0.00712899	0.0169486	-0.0270335	0.000143796	-0.000798991	-2.84523e-05
1044.2420294044782	939.75581604537	836.7935060752652	0.971839	10.014953	0.051690615	-0.1114171385	-0.140731553	-0.046361245599999996	0.14018148490000001	0.1188284359	-0.0084476875	0.1383286632	0.006570888299999999	0.0260920346	0.08000010980000001	-0.11395897449999999	-0.0078882255	-0.0033376287	-0.1283915752	0.010003888399999999	-0.0345864	0.0169356	-0.0149548	0.000274538	-0.000693645	-2.17102e-05
1047.9309170637807	942.4193117649696	838.937697146612	1.12997	11.644522	0.07073106000000001	-0.1460365209	-0.1697719673	-0.010517926	-0.0056531104	0.009803810999999999	0.12265277349999999	0.1409834107	0.0082862689	0.09320101380000001	0.0685721958	0.0742443534	-0.035896161499999996	-0.0066730076	-0.1278721602	0.0199471143	-0.00621116	0.016967099999999995	-0.0149384	3.23954e-05	-0.000217693	-0.000149774
1048.210342409098	943.2757695357024	838.5063261412096	1.171986	12.077498	0.061352600000000014	-0.10147692650000001	-0.174467206	-0.0519676629	0.0989288562	-0.0088537858	0.2569160816	0.1105153799	0.0488621877	0.17492802600000001	0.1368884706	0.138125926	0.020225217099999998	-0.010003888399999999	-0.1270080244	0.029769382900000002	-0.00613999	0.0169802	-0.0313459	0.000373106	-0.000774199	-0.000149774
1040.600510994192	940.9455382446966	835.6112053552284	1.333672	13.743703	0.033379110000000003	-0.099973749	0.11985624710000001	0.0106137512	-0.1033864224	-0.0432402804	-0.0287253426	0.0576316639	0.0693845609	-0.039129136200000005	0.0452222162	-0.2362146957	0.0977705275	-0.0133280259	-0.1258014974	0.0394111329	-0.0202862	0.0169725	-0.0237698	0.000274538	-0.000639785	-0.000149774
1039.424677313569	940.9812785624181	836.7653677458377	0.984291	10.143279	0.0535309	-0.064076461	0.19246081339999999	0.0745384388	-0.1797696472	-0.050784947000000004	-0.10940894220000001	-0.013506907299999999	0.0417683004	-0.09503752550000001	-0.04667290599999999	-0.1168083316	0.201786357	-0.0166431794	-0.1242558318	0.0488138979	-0.0287997	0.016976	-0.0118891	0.000274538	-0.000907949	0.000244726
1044.493127820609	942.9368914446393	838.9480620573394	1.07707	11.099382	0.06232676	-0.0656396792	0.1176791369	-0.0062117184999999995	-0.1739041453	-0.1165922174	0.024002421800000003	-0.0218742821	0.0641431087	-0.0196910856	0.12447377890000001	-0.0153364917	0.14740073880000001	-0.0199471143	-0.12237519449999999	0.0579206603	-0.00809989	0.0169725	-0.0149374	0.000274538	-0.000530946	-0.000149774
